log10_accretion_rate abundances-ratio HeH-ratio
-9.398135854876120021e+00 -3.601018488916238880e-01 -4.813812470604199312e-02
-9.400711694151128839e+00 -6.916553254721202748e-01 -1.329079131115144530e-01
-9.375372112069021213e+00 -7.624173414468771171e-01 -1.495751623160664068e-01
-9.426450945955876293e+00 -6.535415001454936146e-01 -8.271129025839035753e-02
-9.422472288506678950e+00 -7.231414880114104271e-01 -5.825549483586137112e-02
-9.405654976831433700e+00 -1.285818073883220336e-01 -8.826312964857715992e-02
-9.400953868996415608e+00 -3.961787244996344270e-01 -2.602275807050911244e-02
-9.403030920756844324e+00 -4.549736513665054716e-01 -5.929216092341605543e-02
-9.386267759774579389e+00 -6.763302339450198986e-01 -8.843740612296560610e-02
-9.400426081346031637e+00 -5.455615418463954924e-01 -1.901113192751309466e-01
-9.406375389004454135e+00 -6.394720088094665300e-01 -1.967415671144696343e-01
-9.405614635482169916e+00 -7.451005349849810777e-01 -1.760112384135617269e-01
-9.390039251211003801e+00 -5.693635453693177695e-01 -3.649337884843216195e-01
-9.396848810965149568e+00 -4.580014753787251536e-01 -2.710494415896522735e-01
-9.416419291583938644e+00 -5.430503391743517483e-01 -1.777761768295117450e-01
-9.378180237478503045e+00 -6.251036871202195755e-01 -2.978817734321147492e-01
-9.382744043842906834e+00 -4.310053005019449657e-01 -3.067678086753020672e-01
-9.399906426458777275e+00 -5.760904847441272736e-01 -4.338920250819197078e-01
-9.407891303303117070e+00 -8.808700976523962112e-01 -1.147212366271814499e-01
-9.394075879393428252e+00 -5.421697786226848947e-01 -3.436462974944149984e-01
-9.397569614010773620e+00 -7.059966319749699792e-01 -9.090674923237229699e-02
-9.410123451452127696e+00 -4.936776258152058006e-01 -6.007963326231466339e-02
-9.406359553615267544e+00 -3.506225445801707252e-01 -3.569818959492345178e-01
-9.378241268651846596e+00 -7.323011965514916177e-01 5.428868668377215267e-02
-9.418207132199428955e+00 -4.584392376045904882e-01 -9.800009783776367223e-02
-9.383716148936745327e+00 -1.132001270376763458e-01 -1.027697747002118411e-01
-9.393964373777219379e+00 -5.061165243532093072e-01 -2.611344393071431957e-01
-9.401944312762305245e+00 -6.298931478244282900e-01 1.347276176907135324e-03
-9.410948418914063751e+00 -4.348628777069496465e-01 -2.843988586789269329e-02
-9.405807200023383885e+00 -5.581030932123729471e-01 2.026036024610618907e-02
-9.420296445798294727e+00 -4.098876444449102152e-01 3.136110025718477634e-02
-9.390792823617037044e+00 -4.055742940945448183e-01 -5.543840845709868681e-02
-9.415292254783574677e+00 -6.456303201347344256e-01 -2.485381750847011351e-01
-9.400667724275891146e+00 -5.296773546876929473e-01 -4.247832117083110148e-01
-9.367834629827523685e+00 -6.144035465378827610e-01 -3.005571577433483466e-01
-9.397381151849993230e+00 -5.864316229328521146e-01 -4.004178798627150426e-02
-9.408682111538590576e+00 -6.990178756455556197e-01 -1.267402671720072316e-01
-9.412109683207676269e+00 -5.048706780431775343e-01 -1.864129478538043283e-01
-9.395992330274443916e+00 -5.128467515427805878e-01 -3.390120607699639299e-01
-9.394316949968981589e+00 -4.968908136913370299e-01 -2.719487497625048267e-01
-9.420452325948511785e+00 -4.529159782398712863e-01 -1.820548250339703855e-01
-9.409463709722350799e+00 -6.561258722138081367e-01 -5.407589119114131204e-02
-9.375673221182962536e+00 -7.219864220092748752e-01 -2.456066854624092133e-01
-9.416469445126093518e+00 -6.894682818514015210e-01 -1.287265868279750536e-01
-9.418610443176847369e+00 -7.087693783415227600e-01 -1.093016854288670625e-01
-9.419399214852115065e+00 -3.129989436368854072e-01 3.346348041909502635e-03
-9.387466536361388947e+00 -2.638505307865832705e-01 -3.719749940086064521e-02
-9.397477112211229056e+00 -2.825479475689762765e-01 -7.342549768009015709e-02
-9.377040125989877239e+00 -6.777713970974015290e-01 -9.189538470766905887e-02
-9.385670484143936676e+00 -4.719881548081152900e-01 -1.761671517507928941e-01
-9.412728659348319482e+00 -7.156866054432597934e-01 1.364054346732252419e-02
-9.404451943893635146e+00 -5.888361763524319059e-01 -1.200978586118529867e-02
-9.388423822460410406e+00 -2.480393701321652600e-01 -3.309774159628552370e-01
-9.386529779000262863e+00 -4.719354656721908015e-01 -2.753939825394428609e-01
-9.410129083814966933e+00 -6.344011565038201184e-01 -2.116451631997111060e-01
-9.377032922002694448e+00 -7.267485518216272311e-01 -2.206628884955474934e-01
-9.394339872298870020e+00 -4.349802538749019121e-01 -2.286816652668692829e-01
-9.374253610670894687e+00 -2.073590354237158095e-01 -2.577443507476376294e-01
-9.407338000951773083e+00 -8.844273185940974003e-01 -1.546310675852501926e-01
-9.397921208443463570e+00 -5.729008870908351980e-01 -3.415157189687025863e-01
-9.399224832077283764e+00 -6.211071296833625688e-01 -1.563816879668098181e-01
-9.420665896700288755e+00 -3.657850931118682425e-01 8.065834417294412417e-02
-9.413629192181810268e+00 -4.679813321750945221e-01 -2.973461232844610835e-01
-9.372945112207254681e+00 -5.410607310111874568e-01 -1.613245841679464276e-02
-9.413429054750759306e+00 -4.129920530466160145e-01 -2.065243598943415915e-01
-9.370142681680063035e+00 -2.444326729821719724e-01 -1.640607701817057562e-01
-9.390166296586050620e+00 -4.044189762643322084e-01 -2.014943572729907539e-01
-9.400811059219947197e+00 -6.394237577691561647e-01 2.828397178682259816e-02
-9.410268767964026893e+00 -4.405625682920710773e-01 -3.086265336199394554e-02
-9.411465356146711869e+00 -5.757274286993814272e-01 3.698788412919706836e-03
-9.410021099150352342e+00 -4.601472120676346478e-01 -3.406074798641137158e-02
-9.396764958668798684e+00 -4.574161999019059621e-01 -3.998017372252930801e-02
-9.414201268439249759e+00 -5.396489611216823690e-01 -2.628109364768658196e-01
-9.382292316434568846e+00 -6.445744360546141749e-01 -6.228178310559741027e-01
-9.368541683185561908e+00 -4.953492222046538274e-01 -2.703934707812441496e-01
-9.398352035027082607e+00 -5.372742468490487866e-01 -1.087566230323084304e-01
-9.417894079782165306e+00 -6.728566207331700966e-01 -7.441674964391671587e-02
-9.410470716554094395e+00 -5.636123614494881195e-01 -1.408359358951467855e-01
-9.405698192706607230e+00 -8.566046623716712105e-01 -3.635372742016855230e-01
-9.406170400792165154e+00 -3.451247999131199506e-01 -1.564520303501732434e-01
-9.419486852298506463e+00 -5.507679342696700786e-01 -1.234135279334112323e-01
-9.410981665496084503e+00 -3.777322132984108904e-01 -7.982681978445467508e-02
-9.383999488295575730e+00 -8.764181770396168858e-01 -4.203501255009980953e-01
-9.400204962087405747e+00 -4.769979564552455642e-01 -1.574872009206266799e-01
-9.408290947947193672e+00 -6.981481482392464244e-01 -1.855412921419203887e-01
-9.420674052228292794e+00 -3.367379254643996234e-01 2.993031654565095345e-02
-9.387983797590639057e+00 -3.443232204686292874e-01 5.317263470305733097e-02
-9.407614221884713857e+00 -5.474123159389963078e-01 -1.806246583948843687e-01
-9.393930711855288607e+00 -7.065350609902982804e-01 -5.463703301828287673e-02
-9.404081729534073730e+00 -4.562000762543929611e-01 -1.019222707171256181e-01
-9.409248493989188944e+00 -6.639474747879337002e-01 -5.004051972877519849e-02
-9.407549235220344030e+00 -5.569104766991781474e-01 -8.487650572011773420e-02
-9.405023911534948766e+00 -3.670115575020513887e-01 -2.045921258590253089e-01
-9.395674783100909977e+00 -4.995117866413947283e-01 -2.535828309718110574e-01
-9.407543670328010421e+00 -6.899916747335144152e-01 -2.774813898293563286e-01
-9.386166416933152234e+00 -5.890058694145050566e-01 -1.937523040649334893e-01
-9.397675065595299415e+00 -4.261574164973458423e-01 -2.642812740042926878e-01
-9.379428338647761265e+00 -1.650851541936351197e-01 -4.087747108414133690e-01
-9.410478811791804787e+00 -7.942989329077310146e-01 -5.652281610350762264e-02
-9.399650959251452775e+00 -7.251078228264589143e-01 -1.388786037669889339e-01
-9.387325930826568410e+00 -7.089470566924291894e-01 -1.042252345919685297e-01
-9.414026825393184694e+00 -3.197073672428478730e-01 3.052874591310755781e-02
-9.393557964275398575e+00 -3.638824420473723009e-01 -2.845110914802472801e-01
-9.403404347432561039e+00 -5.834695659521096367e-01 3.004624091440660782e-02
-9.418318552673548893e+00 -4.004447486412789914e-01 -1.718467335785403560e-01
-9.333225086370436685e+00 -2.702600415056410910e-01 -3.814747872984255439e-01
-9.405503259004488470e+00 -5.288989813841631360e-01 -9.880986281915138392e-02
-9.411513371453056109e+00 -4.094723982793810890e-01 -3.839884618645622583e-03
-9.410960817311529780e+00 -3.664913023380886870e-01 -3.616125120703339579e-02
-9.404735560872579114e+00 -5.613456372698202301e-01 -1.582830923655002275e-01
-9.421963860801946922e+00 -6.884867741972318100e-01 5.724446307030456316e-02
-9.394907068274806150e+00 -5.171350687675158042e-01 -9.624111615453195823e-02
-9.415493716271422286e+00 -4.870233784580575431e-01 -1.627334217733714117e-01
-9.373484623469755306e+00 -5.164234670568861318e-01 -4.606203044381053102e-01
-9.363046762555262248e+00 -3.819871343686260801e-01 -3.034276865921654576e-01
-9.398051327636453678e+00 -4.022747092757894549e-01 -8.177791931117429913e-02
-9.423817216354883897e+00 -6.934935877157730744e-01 -5.716773266594915581e-02
-9.404950905971210418e+00 -5.287541750027688892e-01 -1.252412735535934907e-01
-9.404561696389540870e+00 -7.450860454242240749e-01 -4.573536777742004955e-01
-9.415782337002347901e+00 -3.363726009939611572e-01 -2.165078019674712695e-01
-9.423593514941790872e+00 -5.597223077596362728e-01 -2.329664388214222059e-01
-9.405434205024970851e+00 -3.626270413674728132e-01 -7.960264458585242231e-02
-9.387507628217031552e+00 -7.414225004944130504e-01 -2.440366586032385043e-01
-9.408772111633671997e+00 -5.816923158739379929e-01 -1.563593355236292948e-01
-9.383937503956014226e+00 -6.153250068335012202e-01 -3.700379335902880262e-01
-9.410878182790526125e+00 -5.452480108510027179e-01 -1.341672599249539855e-01
-9.390339511848170062e+00 -3.797093951655483579e-01 6.647362678491997023e-02
-9.415216129067651707e+00 -6.242267197051130090e-01 -1.556693659958810205e-01
-9.388926849066924873e+00 -6.267188052232439688e-01 -2.106431311184070732e-01
-9.398395797401137841e+00 -5.359184031988153407e-01 3.834903604585980508e-02
-9.406584748662393025e+00 -6.565869358530722621e-01 -8.076685525401772203e-02
-9.413650454060675798e+00 -6.390892837085191402e-01 -2.381572873627021969e-02
-9.406965802103460561e+00 -4.361959861825033258e-01 -2.142628363412784620e-01
-9.391963267158722317e+00 -4.328982675008434811e-01 -2.499324836557971774e-01
-9.398329154922683060e+00 -6.853273228580833987e-01 -3.048220759250225287e-01
-9.391935001127295735e+00 -5.672242024683677997e-01 -3.179110007591463560e-01
-9.399636241590391350e+00 -4.481072889365442791e-01 -2.532282041237364223e-01
-9.386440220598203155e+00 -1.698457954269514403e-01 -2.574399971805270138e-01
-9.405659070258947096e+00 -6.720849867499172348e-01 -1.772883154364275349e-01
-9.399379317205946549e+00 -5.550240895379259243e-01 -5.061758925418223531e-02
-9.397516144308827535e+00 -6.671711722155944102e-01 -1.708151208201414417e-01
-9.413377001264079169e+00 -3.941237389243834599e-01 3.010049166422693045e-02
-9.400739154621360782e+00 -4.640502405835080779e-01 -3.031192910556064213e-01
-9.380469620679855680e+00 -7.071460585777549213e-01 -1.515163476719953439e-01
-9.401855161423128493e+00 -5.249659371093642335e-01 -4.377641497058629705e-01
-9.377023009413347765e+00 -3.327341368937570820e-01 -1.199486655438453259e-01
-9.398843093094287227e+00 -5.869506758983895622e-01 -1.857929498971064575e-01
-9.409162217106002757e+00 -7.065463187961236180e-01 -2.734675429946206715e-02
-9.409961520218114828e+00 -4.169757836564276232e-01 -3.029153082800609131e-02
-9.403100332642294390e+00 -6.517502870470828213e-01 3.793436335559574601e-02
-9.410376275384239264e+00 -5.551144321226955114e-01 6.664605701006742766e-03
-9.403588809185368547e+00 -6.253014032216062112e-01 -2.786877554952705838e-01
-9.424245354347608128e+00 -5.522084058306786503e-01 -1.656515935295111153e-01
-9.378675210568722775e+00 -4.802595411719963181e-01 -4.099351534257422158e-01
-9.366624509755041572e+00 -3.550054464790974862e-01 -3.795695513383264275e-01
-9.407363269790302240e+00 -2.954245236390296014e-01 -9.311639938728966115e-03
-9.428540614648676765e+00 -6.786165971586228807e-01 -1.185535226944527121e-02
-9.406765625066908498e+00 -5.361992794833581044e-01 -2.147167172136675017e-01
-9.400521297516551300e+00 -6.391761775515449884e-01 -3.324646077029997926e-01
-9.401382216537523817e+00 -2.576759499443417312e-01 -1.559649542216572371e-01
-9.404580948599935653e+00 -5.828167897108231799e-01 -2.885450414590712831e-01
-9.410062764248806388e+00 -4.935111090832782210e-01 -1.705650412518554260e-01
-9.392854824933927205e+00 -8.047016824028139226e-01 -2.974944564657238111e-01
-9.408525309855019003e+00 -7.511975213955102149e-01 -3.856284369637578147e-01
-9.358755597056052977e+00 -6.740349494923929541e-01 -4.468995572476150424e-01
-9.413265718413416749e+00 -5.286678061655960548e-01 -1.123015737632894195e-01
-9.393708144010281202e+00 -4.073796697119647092e-01 6.229357327870516103e-02
-9.420871535441753153e+00 -7.461662405287801114e-01 -2.432209831597397232e-01
-9.349858649359655161e+00 -6.588471451461641593e-01 -4.205394232682779787e-01
-9.402268196723772675e+00 -4.461023742586487373e-01 2.829641667994364784e-02
-9.404247075491989349e+00 -6.719386229947641453e-01 -7.962996411633374572e-02
-9.418659532157899861e+00 -6.698200078634126697e-01 -7.650871858923907753e-03
-9.411950887095757778e+00 -6.679753463483959486e-01 -1.079499782804573260e-01
-9.409074141022152560e+00 -2.189342436488201926e-01 -3.156734686452062344e-01
-9.414109795082362453e+00 -8.229889374740424479e-01 -4.061737015048810240e-01
-9.394439141148055228e+00 -5.323595376620398056e-01 -4.007059105414679245e-01
-9.387545625615572931e+00 -4.357628055331934647e-01 -3.502257987334889133e-01
-9.397047727592736877e+00 -2.655082026725343880e-01 -2.277566284099268035e-01
-9.415073937990758424e+00 -6.729043956496179035e-01 -1.870085476065283525e-01
-9.396069596645787669e+00 -5.295077764641096252e-01 -6.449223020127134443e-02
-9.398127249581131437e+00 -8.211281962693801617e-01 -2.899158619133108128e-01
-9.392882280214271518e+00 -4.546715076945080369e-01 -2.003929442402416772e-01
-9.409981548027309017e+00 -4.500409886321365960e-01 -1.020575017087073100e-01
-9.399639592527162080e+00 -3.672636935445838802e-01 -1.071049983709233544e-01
-9.404618896994417554e+00 -5.321646479009576325e-01 -3.348629506595367511e-01
-9.386241803263322581e+00 -3.934531634771945008e-01 -1.714666278348428163e-01
-9.376485716044253849e+00 -4.824132694241400898e-01 -1.919781069739030510e-01
-9.398786188143642306e+00 -4.809286652592525968e-01 -8.245179523716657244e-02
-9.413727987081522031e+00 -3.513010009240842280e-01 -3.821273589328194609e-02
-9.389768454056378388e+00 -5.775649537682747692e-01 -2.088428366610804998e-01
-9.387820580853196262e+00 -5.241264120664679282e-01 3.818193435124220964e-02
-9.395617575287069201e+00 -5.376886390210087185e-01 -3.251945226703943370e-01
-9.423612695042310250e+00 -6.602729563546976266e-01 -8.212246322579108693e-02
-9.360836282146244969e+00 -4.089069799475426592e-01 -5.562589112790341517e-01
-9.357432350979438596e+00 -4.259875123748022574e-01 -4.013360569975502612e-01
-9.405685855350522928e+00 -3.871074559687626149e-01 -1.203851005791820861e-01
-9.420657672691220341e+00 -7.953547236050972913e-01 -2.202957519472885373e-01
-9.404576867118187522e+00 -5.224645524417663722e-01 -1.230372193562391525e-01
-9.401314121075420971e+00 -5.568356776625638105e-01 -2.577820625660876552e-01
-9.397315091950025234e+00 -2.702648075480382772e-01 -2.822208472923354305e-01
-9.411948680389548016e+00 -6.738560686194268179e-01 -1.878838792357163112e-01
-9.398439250574217141e+00 -5.061750110613276732e-01 -3.160222585334201417e-01
-9.396920842796108175e+00 -6.282647362287638870e-01 -9.903392067424948708e-02
-9.398341551908398372e+00 -6.853445196885745716e-01 -4.148644812242329727e-01
-9.379905391741550247e+00 -5.932341685848596669e-01 -1.725684198389987323e-01
-9.410382361123598827e+00 -4.891012999242496662e-01 -2.592969347716134187e-02
-9.392463517700702980e+00 -3.997588538234388977e-01 7.674260054458478808e-02
-9.407531974625209514e+00 -7.565822931881673874e-01 -3.446449670937895005e-01
-9.397159573011387934e+00 -6.989183667798766209e-01 -4.218427277919807317e-01
-9.404447536807275299e+00 -6.649053308497929748e-01 1.786598972829994691e-02
-9.395316813180908611e+00 -7.010196744380330358e-01 -8.894956546233778738e-02
-9.418940925893094729e+00 -8.731999692034730920e-01 -3.475918444128635321e-02
-9.403796611511230807e+00 -5.790431901315491459e-01 -2.246760843239528904e-01
-9.394433002811314992e+00 -2.934997057145203314e-01 -4.329745011727868520e-01
-9.413089639572250533e+00 -7.982817423147992031e-01 -3.429169589933673823e-01
-9.400771559305038494e+00 -5.871548718523467159e-01 -2.442385046883634725e-01
-9.404753890111411607e+00 -6.847830876490843544e-01 -4.269108301786698201e-01
-9.396462728951215482e+00 -2.235981318917534821e-01 -2.406550345251719514e-01
-9.406406250266359237e+00 -7.382249152508428836e-01 -1.700167343236296535e-01
-9.396546793418126597e+00 -6.152405778646157231e-01 1.844078410975531768e-02
-9.387407797058608949e+00 -8.180092125851374796e-01 -5.371373620581818553e-01
-9.412278898710495056e+00 -5.050520380095528949e-01 -3.573098741845029402e-02
-9.425794813847179654e+00 -5.669484815607290784e-01 -8.563107219746451948e-02
-9.405177029359652607e+00 -3.330134706005809520e-01 -8.883854349244907356e-02
-9.408849001422787239e+00 -5.544753328027427486e-01 -3.759709773241303177e-01
-9.386984645892656687e+00 -2.393499621801602473e-01 -2.115204812875989271e-01
-9.380089053160032719e+00 -6.974285959981694205e-01 -9.857845084959490634e-02
-9.397195850804846984e+00 -5.695534034673590540e-01 -6.081957706808871489e-02
-9.407211284280633024e+00 -3.693740467726991383e-01 -6.492573459341580144e-02
-9.390104672881387060e+00 -4.761226845622950066e-01 -3.098746502649679657e-02
-9.404346516997479810e+00 -5.638886082226859386e-01 -5.355070181462229240e-02
-9.407635885165515077e+00 -6.991735700779653229e-01 -1.820217964417013556e-01
-9.426045972185738364e+00 -6.435223536906624631e-01 -1.753160255012355118e-02
-9.393145029532204759e+00 -5.790840504836696212e-01 -3.304059700005825273e-01
-9.356036684082319255e+00 -3.555813798564004813e-01 -4.728039245833677295e-01
-9.400245118734019911e+00 -3.173645220771161846e-01 -2.075233805600701364e-01
-9.414485494018144607e+00 -6.435769640447954743e-01 -7.390022281603642051e-02
-9.396487978524122653e+00 -4.833000454946834168e-01 -3.047315307371881166e-01
-9.402093318709116687e+00 -6.035011293502421381e-01 -2.945029325164902900e-01
-9.391490560772558283e+00 -3.334633381805200969e-01 -4.504199810662265491e-01
-9.404342593694508423e+00 -6.065812555887228896e-01 -2.977966749582265926e-01
-9.410152225347951926e+00 -6.781205069870734903e-01 -2.004702444883089962e-01
-9.397420056088190421e+00 -6.885410065967869642e-01 -1.070384662950564780e-01
-9.393723199860581019e+00 -6.081164806783956323e-01 -4.389274163920416916e-01
-9.379259703098032475e+00 -6.972125316612158841e-01 -1.071656153732829519e-01
-9.409884903979556015e+00 -7.264518798781782749e-01 4.119100232814409956e-02
-9.386491991639605459e+00 -3.720660479493878015e-01 8.448615446816373775e-02
-9.404854408231788199e+00 -7.203581731824035828e-01 -3.118357739374472137e-01
-9.387986460310644432e+00 -7.921653017723162549e-01 -2.059073281134705113e-01
-9.397861938919819025e+00 -4.612548478004168118e-01 -1.332086990264551851e-01
-9.409184140669164975e+00 -4.102000593757528790e-01 -2.204336676084592272e-03
-9.413441900867145051e+00 -8.327016915845550926e-01 -7.407191667072086927e-02
-9.397504063887755166e+00 -6.146319299396303393e-01 -3.050922491951972848e-01
-9.405577954275116781e+00 -4.062435621855939871e-01 -3.812650238019530402e-01
-9.414308689643732464e+00 -6.468379492057181324e-01 -3.337445578884783437e-01
-9.406894815508584529e+00 -5.026347839757194791e-01 -2.621371379610654695e-01
-9.410918185282223902e+00 -6.067496284896618519e-01 -1.493982917424213075e-01
-9.395455286929676575e+00 -3.152955700397042094e-01 -2.217279738118867749e-01
-9.398981183480550783e+00 -6.890712406070091944e-01 -2.903191484129343247e-01
-9.396269833347918876e+00 -4.062926910155635341e-01 -9.604565065991715889e-02
-9.390424261902023062e+00 -6.800234763161725482e-01 -4.553890104989188892e-01
-9.414498804918371988e+00 -4.593214976404391692e-01 2.393990982179899918e-02
-9.418073444654943671e+00 -5.670642685165763197e-01 -1.889582343319058111e-01
-9.405817044268420801e+00 -3.194807682750875344e-01 -1.566181844102800536e-01
-9.416948369434656740e+00 -7.638992383319642698e-01 -3.989615332707479034e-01
-9.410833537869443433e+00 -4.970179835205188468e-01 -3.348292382731792305e-01
-9.369037021496076534e+00 -9.025619461242171404e-01 9.763523349259509154e-02
-9.399991297779784816e+00 -6.706260605819100995e-01 -2.046642199498455716e-01
-9.411672755779322941e+00 -2.292776506414595517e-01 -6.147605043577417105e-02
-9.395810261773524630e+00 -4.647798918182584060e-01 -5.503987743726165838e-02
-9.405939756349244618e+00 -7.053560404509839898e-01 5.519129419754333077e-03
-9.409177564051839582e+00 -5.997781070999952391e-01 -3.028434665377753854e-01
-9.418782582971529038e+00 -6.150935102023904477e-01 1.880235087093146129e-03
-9.384607442790640519e+00 -4.908013991337591975e-01 -4.818758134984949537e-01
-9.367056133743304258e+00 -3.266443998845982577e-01 -8.823194790882439575e-02
-9.391797053989993316e+00 -3.472105855458176293e-01 -1.276632904731045959e-01
-9.422697076983569175e+00 -7.970971940551159207e-01 -4.708154925689489456e-02
-9.398101812443751868e+00 -4.299895383623475453e-01 -7.163200522628040967e-02
-9.399837233113471413e+00 -4.541999115676755849e-01 -2.964536720087120880e-01
-9.375055959040262010e+00 -1.961136672282481896e-02 -7.275078446251983522e-01
-9.386107024650755193e+00 -4.896474069806684426e-01 -4.999381304718117924e-01
-9.412899978399575929e+00 -6.786938651739706785e-01 -1.781378404360938750e-01
-9.396310925614217879e+00 -7.373927928321215575e-01 -1.003714515685773800e-01
-9.389454642909402793e+00 -5.146564558757917851e-01 -4.740725437641728490e-01
-9.383432542212734262e+00 -5.171593598147445903e-01 -6.667446155842324251e-02
-9.418218966846295004e+00 -6.186649447406264990e-01 -5.861046484054577288e-02
-9.394079753386105125e+00 -3.788666589908000759e-01 1.543088696827038531e-03
-9.400261331847881152e+00 -7.445430436113720241e-01 -1.126700206584681091e-01
-9.397918498936702392e+00 -7.168660830552431307e-01 -3.097545817433475790e-01
-9.399167386028395299e+00 -6.378446656287461991e-01 -5.722624193482817034e-02
-9.404783778081521106e+00 -3.840712063980289415e-01 9.516044607460139027e-02
-9.411896850614487775e+00 -6.702188288140096262e-01 -5.294158827634276587e-02
-9.409030472091069797e+00 -7.621622310003539624e-01 -2.393960499639862516e-01
-9.405176668524754646e+00 -4.048564323559844524e-01 -4.644384844551063263e-01
-9.409597314361645815e+00 -6.471836884459891692e-01 -4.395049953989166869e-01
-9.410454564442018111e+00 -5.300797775141425916e-01 -3.470823728942827868e-01
-9.418185593234165154e+00 -4.222786602112007515e-01 -1.083614692375927113e-01
-9.403083158048263002e+00 -6.325446075725995598e-01 -3.724551202024678487e-01
-9.398682953894596181e+00 -5.419709236436345279e-01 -2.871628906009600635e-01
-9.399562435403659322e+00 -3.305867208119437350e-01 -6.488105913978235717e-02
-9.390317878872384227e+00 -6.776439330705246178e-01 -3.210428200585589975e-01
-9.410957292850259392e+00 -2.656863532241091619e-01 -6.361460192904931643e-02
-9.397447959440370369e+00 -4.120366477320658305e-01 -9.367112934006578684e-02
-9.405179951416366535e+00 -2.873271455675059372e-01 -1.180817793610010741e-01
-9.414401470733908539e+00 -6.489140161529496353e-01 -5.686072574304013028e-01
-9.387333568272325124e+00 -6.238226613635298179e-01 -2.860809438278566486e-01
-9.389526401185101179e+00 -7.911885947808512398e-01 -8.403274340767197259e-02
-9.397657061851296234e+00 -5.857743717457868371e-01 -9.352909430444583672e-02
-9.408408993509540963e+00 -3.992807152189499220e-01 -2.838814093671259142e-01
-9.399888695186284338e+00 -4.137839973132786398e-01 1.157106915294636718e-02
-9.407925799628765517e+00 -5.476075910669440105e-01 -8.869883061572390870e-02
-9.406899774543177273e+00 -6.324877651748330720e-01 -3.740466910157058122e-01
-9.408008712499004389e+00 -6.342224566259551111e-01 -1.188588753884422811e-01
-9.388709762128453207e+00 -5.609810669841124309e-01 -4.457663803606574104e-01
-9.377987073942767537e+00 -4.074461475244568476e-01 -5.054206660829239917e-02
-9.390730078327299779e+00 -2.889496643700706358e-01 -2.477598994069187821e-01
-9.411577272263539129e+00 -8.623193037358793944e-01 -1.549983244021707340e-01
-9.400764205185645039e+00 -4.269089471612215192e-01 -4.034015188280075381e-02
-9.398824653414255437e+00 -4.844926149990858022e-01 -3.921168474006240245e-01
-9.378245224625224807e+00 -4.196689979172845142e-01 -3.105962366777966777e-01
-9.394884820545472692e+00 -5.157822840115215968e-01 -4.538130387564204282e-01
-9.411980383240921455e+00 -6.778446307411227778e-01 -1.899315379605425735e-01
-9.393227702231781606e+00 -7.996150417270762034e-01 -2.993686594499605502e-01
-9.393407039549886761e+00 -4.522010166719088176e-01 -3.802111022122522943e-01
-9.382077836171463403e+00 -3.413659372841895134e-01 -1.399402848646421060e-01
-9.405462393007741895e+00 -4.072884725108698589e-01 -1.630008138235713722e-01
-9.395593186936425312e+00 -3.255783788372079712e-01 4.591920586116320091e-02
-9.403479886893583384e+00 -6.442277510348874969e-01 2.067477507019496730e-02
-9.408838030216495341e+00 -8.600269107484903586e-01 -3.917953634011563935e-01
-9.400909572468586717e+00 -6.560194659860369981e-01 -1.847255659860973787e-01
-9.400608887640109046e+00 -4.492095160337958859e-01 -9.330345424247660224e-02
-9.413523140728077720e+00 -6.773061640914992410e-01 -2.900368941047831717e-02
-9.411972355987074934e+00 -5.467902247832689966e-01 -9.826921528396481698e-02
-9.409737061244031864e+00 -3.972923880901690907e-01 -4.571195378496045181e-01
-9.411410829964605540e+00 -6.510288830570045704e-01 -4.028383905452713187e-01
-9.404620067891816149e+00 -2.542571573222014436e-01 -1.898790068764499017e-01
-9.420249419461512730e+00 -3.121660727872654917e-01 -1.889168483539599430e-02
-9.396119318166466172e+00 -4.739718319075896247e-01 -3.382910474137085233e-01
-9.398806446070713250e+00 -4.869971242959696411e-01 -2.352976203270176758e-01
-9.401940005371248077e+00 -4.405022825527975527e-01 -1.554150411811741073e-01
-9.390331521161277450e+00 -7.163164149274132697e-01 -4.174786061012842331e-01
-9.409503155502733307e+00 -2.076241819871400551e-01 -3.252918759881598953e-01
-9.400800783244207537e+00 -5.408608027320180867e-01 -1.523915526917173635e-01
-9.412426001914809603e+00 -2.942947610631474475e-01 -1.065013451310351245e-01
-9.414336668434687638e+00 -6.503862146468009087e-01 -3.294886934450392268e-01
-9.391411355880688205e+00 -7.825599840194294998e-01 -2.819928334755829047e-01
-9.367788752454469403e+00 -4.941854193326813416e-01 -4.590643333789234254e-02
-9.402596286275425541e+00 -5.938818432542318781e-01 -1.050851967921002106e-01
-9.413838881937561354e+00 -3.941080849137330588e-01 -4.305580921090589874e-01
-9.387079510502360336e+00 -2.361186026455870390e-01 -1.069276263649172887e-01
-9.419104596486054248e+00 -7.259303061095536691e-01 -7.983078563174053621e-02
-9.388636691675698032e+00 -7.344166780307448406e-01 -2.734637761392728628e-01
-9.411168434691967732e+00 -3.966010010453251411e-01 -9.340237567460493717e-02
-9.384832564919404874e+00 -5.935556137930335652e-01 -4.466143499389514382e-01
-9.394362593538589934e+00 -3.438361883086908932e-01 -5.670569229371727471e-02
-9.367106053555428247e+00 -7.225222418095684773e-01 -4.588651220742462900e-01
-9.414392083659626209e+00 -8.936661918144004346e-01 -4.379578869068998653e-02
-9.397450312666608241e+00 -3.991146976374198019e-01 -4.336463031724105410e-02
-9.405578494830166392e+00 -4.918139666064185178e-01 -3.470682959082074248e-01
