log10_accretion_rate abundances-ratio HeH-ratio
-9.615824037782331857e+00 -5.275767387568839339e-01 -2.392451763415347488e-01
-9.649361099692928434e+00 -5.790342529794001436e-01 2.061545723962412424e-01
-9.714254349575091041e+00 -7.636378991356731483e-01 2.756304503065588885e-02
-9.707058477419012732e+00 -6.997676006715769503e-01 -1.841001617631662923e-03
-9.706292137467457337e+00 -6.505915950097858058e-01 -2.828797388292566550e-01
-9.652573936291648948e+00 -7.872739927295997475e-01 1.470222839257371295e-01
-9.666910285153450744e+00 -7.638421812654159204e-01 -8.803366329781253663e-02
-9.715472453812664000e+00 -3.658911277988527999e-01 -2.704855580194966136e-02
-9.614664726662930150e+00 -4.919552059651586262e-01 1.008380215454841855e-01
-9.690073406276058066e+00 -8.717863160342895767e-01 1.867372178079224621e-01
-9.693503569172399636e+00 -6.145229401961191940e-01 -4.498348193550693597e-01
-9.687419867986964306e+00 -4.241750456067610031e-01 8.534029610511494057e-02
-9.582983359073264040e+00 -6.049683822366347385e-01 9.872242898942507061e-03
-9.664463683314943765e+00 -5.578118645906302575e-01 -1.502994350507907972e-01
-9.679782977678131672e+00 -5.294460290571008088e-01 1.159943829282417127e-02
-9.712761190580522452e+00 -4.127213393196429436e-01 1.441907845108015285e-01
-9.690948582333918537e+00 -3.413674313201537913e-01 8.675936214785609502e-02
-9.610521030464639125e+00 -6.171120009062720513e-01 6.126312099565498631e-02
-9.653912736730875466e+00 -4.769335714175104712e-01 1.554589489686801496e-01
-9.627446824189734187e+00 -4.841637533342915134e-01 -3.081299989772618431e-01
-9.698175186108107582e+00 -7.543199611932553950e-01 2.333231638428717725e-02
-9.688355969599989237e+00 -6.734701286245226015e-01 1.920633609254288054e-01
-9.649006571917269071e+00 -6.286911940366186613e-01 1.054533405297765208e-01
-9.622616914508363095e+00 -3.521681289822664596e-01 -5.684142417949888948e-02
-9.665344680571678282e+00 -4.094392979191381343e-01 -9.104529475755172852e-02
-9.690069377632926972e+00 -4.440532536665937613e-01 -7.788370182902080996e-02
-9.676771240025754395e+00 -8.115425679689343141e-01 6.858893548394942585e-02
-9.644666213901862406e+00 -4.709542494277654257e-01 1.917841781851054028e-01
-9.647715614080407676e+00 -2.176275462888304091e-01 -3.699943432688040240e-02
-9.713533925525794643e+00 -5.233394775979558489e-01 -1.302825960073656503e-02
-9.630704169853403940e+00 -5.881095159354581270e-01 -4.559361502764128216e-02
-9.590405900032321185e+00 -3.795707544546189638e-01 5.280876505449176583e-02
-9.713485537975362405e+00 -6.201550460162716938e-01 -5.255245106308326086e-02
-9.648920832959833049e+00 -4.685259654566928944e-01 -1.423987030997724279e-01
-9.636148837196323313e+00 -7.568765358338360727e-01 6.771370320181574476e-03
-9.708451568574458790e+00 -6.433429275741744391e-01 -6.602695712104017511e-02
-9.678581058636282819e+00 -4.447494184699642972e-01 6.415885620010192136e-03
-9.713339526513694366e+00 -6.982237095217254108e-01 5.885859567846077334e-02
-9.649893720450144485e+00 -8.198521507896647798e-01 -3.300977851225963544e-01
-9.611306938156673141e+00 -5.885357221637317338e-01 2.270813149779179335e-02
-9.675239383789458358e+00 -4.478406547755993117e-01 1.768546410592997109e-02
-9.707389930166320013e+00 -6.612747839783708059e-01 1.508516001670695550e-01
-9.664318538810181991e+00 -3.321620911610390081e-01 -2.055302295150991665e-01
-9.667257558060134315e+00 -4.002281156372031745e-01 4.855176668749931063e-02
-9.640418622357071143e+00 -4.603856121440359495e-01 -6.373000486347016325e-02
-9.685494348623635119e+00 -5.437791026878144862e-01 -2.431759266125523011e-01
-9.695131947439570297e+00 -3.918297861912245494e-01 2.248428892788911782e-01
-9.662789997193046432e+00 -5.174882970409031557e-01 -1.984338875031422256e-01
-9.685167983628398147e+00 -5.862360557812760220e-01 -2.588466982195564148e-02
-9.660128418357988522e+00 -3.522512200284158013e-01 -1.551567723177552649e-01
-9.696667388580827662e+00 -4.993879450870841730e-01 1.145004033831752144e-01
-9.672274172759296462e+00 -6.363598255110640700e-01 4.751747640149626972e-02
-9.638942506782045783e+00 -5.322118508689341887e-01 4.527837340531903898e-02
-9.624308639160979340e+00 -5.375542418043677273e-01 -4.823911262320707688e-02
-9.694824584179153604e+00 -6.577767184381269061e-01 -2.164464470181381994e-01
-9.587014308828164744e+00 -6.700890468925075893e-01 -4.376798845504944330e-02
-9.618646711696868579e+00 -3.445416495150208647e-01 -2.713587240726805794e-02
-9.632803698627935063e+00 -6.478672080373035769e-01 -3.470003353195442314e-02
-9.625312484203741192e+00 -4.446012411289261834e-01 -5.647790073573633052e-03
-9.596843134455271596e+00 -3.933370769402086964e-01 3.764316435295841923e-02
-9.633743087357791168e+00 -7.463535171706530136e-01 5.288722513244561996e-02
-9.691880115209269064e+00 -2.783261728355377329e-01 -6.389155810151173065e-02
-9.630260387905513753e+00 -4.494919469381803978e-01 -1.917397608558929711e+00
-9.598353839081235961e+00 -6.752524802350263755e-01 6.532656706811472425e-02
-9.652654491401325032e+00 -5.547312289733303814e-01 -1.556909376427629763e-02
-9.661748213042651301e+00 -5.781718083716125278e-01 3.012894913183562784e-02
-9.603453006873259312e+00 -5.604857764448607504e-01 -6.127752273523741355e-02
-9.668373727253147365e+00 -6.133154700651743951e-01 1.869695751378641635e-01
-9.684668478182581808e+00 -5.008657206808742046e-01 3.423492552397129629e-02
-9.613291340602801327e+00 -6.982879783962969711e-01 1.694497226179856042e-01
-9.605121454912548984e+00 -6.363042715595934595e-01 1.203482412940844737e-01
-9.598702336646692146e+00 -3.476147884303575353e-01 -1.182260264812236283e-01
-9.685733868176489736e+00 -5.863070098198877034e-01 -3.659783902093652341e-01
-9.608863055964564026e+00 -6.031408761176315636e-01 3.899014829793988335e-02
-9.724347616031913333e+00 -1.373451880027891647e-01 -1.703952250664357224e-02
-9.700292188282523043e+00 -6.851565380234494462e-01 -2.347005824560509935e-01
-9.695796158650786367e+00 -6.068266734602514312e-01 3.201862750265138668e-02
-9.625148595957794484e+00 -4.714629917537926929e-01 -1.146824631806646067e-01
-9.665490483371984354e+00 -3.183521928282910807e-01 -4.879520007864916742e-02
-9.542968923642339618e+00 -5.491307556653080013e-01 1.443480157631266692e-01
-9.615824037782331857e+00 -5.275767387568839339e-01 -2.392451763415347488e-01
-9.649361099692928434e+00 -5.790342529794001436e-01 2.061545723962412424e-01
-9.678721901294457197e+00 -6.257734307867917067e-01 -1.177048556996356382e-01
-9.707058477419012732e+00 -6.997676006715769503e-01 -1.841001617631662923e-03
-9.710596894440724824e+00 -6.287667217966097510e-01 -6.178618410089511959e-02
-9.652573936291648948e+00 -7.872739927295997475e-01 1.470222839257371295e-01
-9.667263117585312315e+00 -6.099880488349516128e-01 -9.609100235490319886e-02
-9.715472453812664000e+00 -3.658911277988527999e-01 -2.704855580194966136e-02
-9.614664726662930150e+00 -4.919552059651586262e-01 1.008380215454841855e-01
-9.691018339590531383e+00 -8.167774141466406235e-01 1.489548098850696500e-01
-9.693503569172399636e+00 -6.145229401961191940e-01 -4.498348193550693597e-01
-9.679311599158520352e+00 -5.519036680432831687e-01 8.784968117133329368e-02
-9.582983359073264040e+00 -6.049683822366347385e-01 9.872242898942507061e-03
-9.664463683314943765e+00 -5.578118645906302575e-01 -1.502994350507907972e-01
-9.679782977678131672e+00 -5.294460290571008088e-01 1.159943829282417127e-02
-9.705021907801977932e+00 -3.813986407964833347e-01 9.056922935125932828e-02
-9.698538458548528141e+00 -4.572489616539332502e-01 1.885694513518829385e-01
-9.610521030464639125e+00 -6.171120009062720513e-01 6.126312099565498631e-02
-9.670360880250964186e+00 -5.556873954828347451e-01 6.863868866606327723e-02
-9.627446824189734187e+00 -4.841637533342915134e-01 -3.081299989772618431e-01
-9.698175186108107582e+00 -7.543199611932553950e-01 2.333231638428717725e-02
-9.688355969599989237e+00 -6.734701286245226015e-01 1.920633609254288054e-01
-9.649006571917269071e+00 -6.286911940366186613e-01 1.054533405297765208e-01
-9.622616914508363095e+00 -3.521681289822664596e-01 -5.684142417949888948e-02
-9.668076913248023985e+00 -7.095113803817465481e-01 -4.087712783491521951e-02
-9.690069377632926972e+00 -4.440532536665937613e-01 -7.788370182902080996e-02
-9.707185144679074895e+00 -8.150045435964194951e-01 1.700802686995460111e-01
-9.646227700197162136e+00 -4.261004855978915984e-01 1.687531641675800720e-01
-9.670506551928061967e+00 -2.299082304426525170e-01 -3.373755333357875141e-02
-9.717445255582115138e+00 -2.894757727763028754e-01 -5.361301240279434804e-02
-9.630704169853403940e+00 -5.881095159354581270e-01 -4.559361502764128216e-02
-9.590405900032321185e+00 -3.795707544546189638e-01 5.280876505449176583e-02
-9.723912525838835919e+00 -5.792178372547249765e-01 -8.303890037725691897e-02
-9.648920832959833049e+00 -4.685259654566928944e-01 -1.423987030997724279e-01
-9.636148837196323313e+00 -7.568765358338360727e-01 6.771370320181574476e-03
-9.691824294444707277e+00 -6.158077986799437298e-01 -1.097370836930925686e-01
-9.664030182356395215e+00 -5.305381041968635358e-01 2.813708625798494456e-03
-9.693825989550068911e+00 -7.426991281728643202e-01 1.214638009876895519e-01
-9.649893720450144485e+00 -8.198521507896647798e-01 -3.300977851225963544e-01
-9.611306938156673141e+00 -5.885357221637317338e-01 2.270813149779179335e-02
-9.675239383789458358e+00 -4.478406547755993117e-01 1.768546410592997109e-02
-9.709382588096231004e+00 -7.281722975931508302e-01 2.434372914441626234e-01
-9.664318538810181991e+00 -3.321620911610390081e-01 -2.055302295150991665e-01
-9.667257558060134315e+00 -4.002281156372031745e-01 4.855176668749931063e-02
-9.640418622357071143e+00 -4.603856121440359495e-01 -6.373000486347016325e-02
-9.711979791744033363e+00 -6.405638487602889342e-01 7.630774910526119670e-02
-9.669704655504016699e+00 -4.842036617058234071e-01 1.964107463425973643e-01
-9.662789997193046432e+00 -5.174882970409031557e-01 -1.984338875031422256e-01
-9.685167983628398147e+00 -5.862360557812760220e-01 -2.588466982195564148e-02
-9.660128418357988522e+00 -3.522512200284158013e-01 -1.551567723177552649e-01
-9.680409396265499566e+00 -5.892505822660059067e-01 6.128929271845708765e-02
-9.682787763823636595e+00 -6.639472117983569177e-01 1.506981227085137376e-01
-9.638849053493077079e+00 -5.595216823417774599e-01 -1.229042220865243784e-02
-9.624308639160979340e+00 -5.375542418043677273e-01 -4.823911262320707688e-02
-9.694824584179153604e+00 -6.577767184381269061e-01 -2.164464470181381994e-01
-9.587014308828164744e+00 -6.700890468925075893e-01 -4.376798845504944330e-02
-9.618646711696868579e+00 -3.445416495150208647e-01 -2.713587240726805794e-02
-9.632803698627935063e+00 -6.478672080373035769e-01 -3.470003353195442314e-02
-9.625312484203741192e+00 -4.446012411289261834e-01 -5.647790073573633052e-03
-9.596843134455271596e+00 -3.933370769402086964e-01 3.764316435295841923e-02
-9.633337612892733048e+00 -6.701859230970370618e-01 -4.570217628775748164e-02
-9.682922823778270072e+00 -4.424848020773906043e-01 -2.600817105016159370e-02
-9.630260387905513753e+00 -4.494919469381803978e-01 -1.917397608558929711e+00
-9.598353839081235961e+00 -6.752524802350263755e-01 6.532656706811472425e-02
-9.631968456136583256e+00 -5.978480071143237318e-01 -3.774662312750613063e-02
-9.661748213042651301e+00 -5.781718083716125278e-01 3.012894913183562784e-02
-9.603453006873259312e+00 -5.604857764448607504e-01 -6.127752273523741355e-02
-9.683918862700366503e+00 -5.529807064546847784e-01 1.060754574364310698e-01
-9.682658132635543424e+00 -4.791498087725050148e-01 -9.770667318832138015e-02
-9.613291340602801327e+00 -6.982879783962969711e-01 1.694497226179856042e-01
-9.605121454912548984e+00 -6.363042715595934595e-01 1.203482412940844737e-01
-9.636700380182361414e+00 -4.643064440986268693e-01 -2.030435547394373597e-01
-9.682996047154309949e+00 -7.247905409743924388e-01 -2.343896330833604713e-01
-9.608863055964564026e+00 -6.031408761176315636e-01 3.899014829793988335e-02
-9.698996181290651108e+00 -2.477266474169548260e-01 -3.210584889750681126e-02
-9.700292188282523043e+00 -6.851565380234494462e-01 -2.347005824560509935e-01
-9.695796158650786367e+00 -6.068266734602514312e-01 3.201862750265138668e-02
-9.625148595957794484e+00 -4.714629917537926929e-01 -1.146824631806646067e-01
-9.663798126151936785e+00 -3.831503090246686227e-01 2.904574858503967266e-02
-9.542968923642339618e+00 -5.491307556653080013e-01 1.443480157631266692e-01
-9.615824037782331857e+00 -5.275767387568839339e-01 -2.392451763415347488e-01
-9.649361099692928434e+00 -5.790342529794001436e-01 2.061545723962412424e-01
-9.692426359322981355e+00 -5.774152566604526804e-01 -3.477327271583380841e-01
-9.727230282535179740e+00 -7.386945041494770159e-01 9.293314330720260641e-03
-9.707179329114527633e+00 -5.391777858339148466e-01 -7.012160998442426574e-02
-9.652573936291648948e+00 -7.872739927295997475e-01 1.470222839257371295e-01
-9.689963294981314590e+00 -5.142690074831577363e-01 -1.554392709119751803e-01
-9.715472453812664000e+00 -3.658911277988527999e-01 -2.704855580194966136e-02
-9.614664726662930150e+00 -4.919552059651586262e-01 1.008380215454841855e-01
-9.709128711057187999e+00 -6.246204704172884092e-01 9.184191968608855505e-02
-9.693503569172399636e+00 -6.145229401961191940e-01 -4.498348193550693597e-01
-9.679020462965295835e+00 -6.337057577180367218e-01 6.105882059013151980e-02
-9.582983359073264040e+00 -6.049683822366347385e-01 9.872242898942507061e-03
-9.664463683314943765e+00 -5.578118645906302575e-01 -1.502994350507907972e-01
-9.679782977678131672e+00 -5.294460290571008088e-01 1.159943829282417127e-02
-9.703526971399941914e+00 -5.195317126914806849e-01 4.758175074966738277e-02
-9.720625540711369084e+00 -4.905357250154134263e-01 2.019640056597983013e-01
-9.610521030464639125e+00 -6.171120009062720513e-01 6.126312099565498631e-02
-9.682901385337361333e+00 -5.192376547528345654e-01 1.489706281215373851e-01
-9.627446824189734187e+00 -4.841637533342915134e-01 -3.081299989772618431e-01
-9.698175186108107582e+00 -7.543199611932553950e-01 2.333231638428717725e-02
-9.688355969599989237e+00 -6.734701286245226015e-01 1.920633609254288054e-01
-9.649006571917269071e+00 -6.286911940366186613e-01 1.054533405297765208e-01
-9.622616914508363095e+00 -3.521681289822664596e-01 -5.684142417949888948e-02
-9.678776161233086484e+00 -6.228707960596571169e-01 6.352439301807918937e-02
-9.690069377632926972e+00 -4.440532536665937613e-01 -7.788370182902080996e-02
-9.707776557241272641e+00 -7.582198883838833225e-01 1.269693287236127177e-01
-9.666835880996904606e+00 -4.126551745527464732e-01 -7.852523986140122481e-02
-9.698844510401086083e+00 -2.019099141262312713e-01 -7.223046162017572602e-02
-9.729540746103561233e+00 -2.449319125487878779e-01 9.512579534655965507e-02
-9.630704169853403940e+00 -5.881095159354581270e-01 -4.559361502764128216e-02
-9.590405900032321185e+00 -3.795707544546189638e-01 5.280876505449176583e-02
-9.703123247496522552e+00 -5.940252259549954061e-01 -1.294876051133201644e-01
-9.721864383659868381e+00 -6.158830793502421130e-01 4.876569574500042026e-04
-9.636148837196323313e+00 -7.568765358338360727e-01 6.771370320181574476e-03
-9.685038972367632226e+00 -5.023553225146963896e-01 -4.440373086636936750e-02
-9.671396151587696721e+00 -5.729048034144814672e-01 -3.306066778286793212e-02
-9.696200687515538874e+00 -7.728994548974785772e-01 1.476742136510392767e-01
-9.649893720450144485e+00 -8.198521507896647798e-01 -3.300977851225963544e-01
-9.611306938156673141e+00 -5.885357221637317338e-01 2.270813149779179335e-02
-9.675239383789458358e+00 -4.478406547755993117e-01 1.768546410592997109e-02
-9.689589913954742784e+00 -7.793431067979543769e-01 9.468950424423859535e-02
-9.664318538810181991e+00 -3.321620911610390081e-01 -2.055302295150991665e-01
-9.667257558060134315e+00 -4.002281156372031745e-01 4.855176668749931063e-02
-9.640418622357071143e+00 -4.603856121440359495e-01 -6.373000486347016325e-02
-9.722610782579632627e+00 -6.755681548116783119e-01 5.885695682842684295e-02
-9.626793307421943169e+00 -6.253173563108003208e-01 1.367660565432191888e-01
-9.662789997193046432e+00 -5.174882970409031557e-01 -1.984338875031422256e-01
-9.685167983628398147e+00 -5.862360557812760220e-01 -2.588466982195564148e-02
-9.660128418357988522e+00 -3.522512200284158013e-01 -1.551567723177552649e-01
-9.682457909550164388e+00 -6.006096935685416582e-01 1.006448765811721741e-01
-9.690221600038533722e+00 -6.623814036236419511e-01 1.379261123880983764e-01
-9.658313234446158191e+00 -4.594277403714146502e-01 -2.818501559739609863e-03
-9.624308639160979340e+00 -5.375542418043677273e-01 -4.823911262320707688e-02
-9.694824584179153604e+00 -6.577767184381269061e-01 -2.164464470181381994e-01
-9.587014308828164744e+00 -6.700890468925075893e-01 -4.376798845504944330e-02
-9.618646711696868579e+00 -3.445416495150208647e-01 -2.713587240726805794e-02
-9.632803698627935063e+00 -6.478672080373035769e-01 -3.470003353195442314e-02
-9.625312484203741192e+00 -4.446012411289261834e-01 -5.647790073573633052e-03
-9.596843134455271596e+00 -3.933370769402086964e-01 3.764316435295841923e-02
-9.590331402320794396e+00 -6.832034654018341868e-01 -1.365551347777001490e-01
-9.651555255941412170e+00 -5.236624975477344179e-01 1.937936392649136641e-03
-9.630260387905513753e+00 -4.494919469381803978e-01 -1.917397608558929711e+00
-9.598353839081235961e+00 -6.752524802350263755e-01 6.532656706811472425e-02
-9.623917989398803385e+00 -5.243503841723686776e-01 -2.093938513021917358e-02
-9.661748213042651301e+00 -5.781718083716125278e-01 3.012894913183562784e-02
-9.603453006873259312e+00 -5.604857764448607504e-01 -6.127752273523741355e-02
-9.668063264661730827e+00 -4.209438674515064704e-01 1.433252337219407258e-01
-9.716192764937973791e+00 -6.354661326387223141e-01 -4.303997592561836782e-03
-9.613291340602801327e+00 -6.982879783962969711e-01 1.694497226179856042e-01
-9.605121454912548984e+00 -6.363042715595934595e-01 1.203482412940844737e-01
-9.661048363160363195e+00 -5.579953024008719176e-01 -2.213078623499965814e-01
-9.691801431039067438e+00 -6.483637937749318070e-01 -2.503273254984673679e-01
-9.608863055964564026e+00 -6.031408761176315636e-01 3.899014829793988335e-02
-9.728556335364379137e+00 -3.772536666168013753e-01 1.271967889945294916e-01
-9.700292188282523043e+00 -6.851565380234494462e-01 -2.347005824560509935e-01
-9.695796158650786367e+00 -6.068266734602514312e-01 3.201862750265138668e-02
-9.625148595957794484e+00 -4.714629917537926929e-01 -1.146824631806646067e-01
-9.681955482180192973e+00 -3.760702666111033210e-01 2.132380377071477900e-02
-9.542968923642339618e+00 -5.491307556653080013e-01 1.443480157631266692e-01
-9.615824037782331857e+00 -5.275767387568839339e-01 -2.392451763415347488e-01
-9.649361099692928434e+00 -5.790342529794001436e-01 2.061545723962412424e-01
-9.692069541038495828e+00 -5.809100006236262992e-01 -3.607869867504372441e-01
-9.715865813235394555e+00 -6.031200626401473919e-01 -1.352946555735623224e-01
-9.731831621894311724e+00 -5.004790897132576077e-01 3.860863521663659981e-02
-9.652573936291648948e+00 -7.872739927295997475e-01 1.470222839257371295e-01
-9.658582142733717291e+00 -7.027518874541875959e-01 -8.171282025681206318e-02
-9.715472453812664000e+00 -3.658911277988527999e-01 -2.704855580194966136e-02
-9.614664726662930150e+00 -4.919552059651586262e-01 1.008380215454841855e-01
-9.700770711302867610e+00 -6.915140142448317206e-01 6.023436292249970819e-02
-9.693503569172399636e+00 -6.145229401961191940e-01 -4.498348193550693597e-01
-9.694111665856313564e+00 -7.353098574697338741e-01 -1.057440088903619305e-02
-9.582983359073264040e+00 -6.049683822366347385e-01 9.872242898942507061e-03
-9.664463683314943765e+00 -5.578118645906302575e-01 -1.502994350507907972e-01
-9.679782977678131672e+00 -5.294460290571008088e-01 1.159943829282417127e-02
-9.699310707783508789e+00 -4.249522750319112419e-01 1.244488790523343158e-02
-9.710240340810372572e+00 -4.989762237457302518e-01 1.581906277375633996e-01
-9.610521030464639125e+00 -6.171120009062720513e-01 6.126312099565498631e-02
-9.715706188477232885e+00 -5.726559123206875768e-01 9.317548985099279035e-02
-9.627446824189734187e+00 -4.841637533342915134e-01 -3.081299989772618431e-01
-9.698175186108107582e+00 -7.543199611932553950e-01 2.333231638428717725e-02
-9.688355969599989237e+00 -6.734701286245226015e-01 1.920633609254288054e-01
-9.649006571917269071e+00 -6.286911940366186613e-01 1.054533405297765208e-01
-9.622616914508363095e+00 -3.521681289822664596e-01 -5.684142417949888948e-02
-9.714277878422613810e+00 -6.259654875016291697e-01 2.688846205800629607e-02
-9.690069377632926972e+00 -4.440532536665937613e-01 -7.788370182902080996e-02
-9.710223051040825837e+00 -8.332491643622859101e-01 1.641805606036199350e-01
-9.670807668134299817e+00 -4.952903250096447607e-01 -8.401061936216455694e-02
-9.654442290070257116e+00 -4.230709689560914200e-01 -2.677994466794041406e-01
-9.721579208501911040e+00 -3.848037692117314279e-01 1.241065995763175611e-01
-9.630704169853403940e+00 -5.881095159354581270e-01 -4.559361502764128216e-02
-9.590405900032321185e+00 -3.795707544546189638e-01 5.280876505449176583e-02
-9.711394859934411983e+00 -6.394139188810306074e-01 -4.175130410889676957e-02
-9.677552494138831563e+00 -7.181751271867318209e-01 -4.360183137757170369e-04
-9.636148837196323313e+00 -7.568765358338360727e-01 6.771370320181574476e-03
-9.637869767132615451e+00 -4.336912667522563325e-01 -1.109947817525681057e-01
-9.683451259068377226e+00 -5.521317391430979882e-01 1.222515234816065610e-02
-9.670726797852223555e+00 -6.721256455802846475e-01 1.109627764889873497e-01
-9.649893720450144485e+00 -8.198521507896647798e-01 -3.300977851225963544e-01
-9.611306938156673141e+00 -5.885357221637317338e-01 2.270813149779179335e-02
-9.675239383789458358e+00 -4.478406547755993117e-01 1.768546410592997109e-02
-9.697388884879353910e+00 -7.149967055502797209e-01 1.465349158587840595e-01
-9.664318538810181991e+00 -3.321620911610390081e-01 -2.055302295150991665e-01
-9.667257558060134315e+00 -4.002281156372031745e-01 4.855176668749931063e-02
-9.640418622357071143e+00 -4.603856121440359495e-01 -6.373000486347016325e-02
-9.726339795809426647e+00 -6.482189490258996045e-01 9.776588552801371290e-02
-9.682881168577912590e+00 -4.761056237939129687e-01 2.710390223074842786e-01
-9.662789997193046432e+00 -5.174882970409031557e-01 -1.984338875031422256e-01
-9.685167983628398147e+00 -5.862360557812760220e-01 -2.588466982195564148e-02
-9.660128418357988522e+00 -3.522512200284158013e-01 -1.551567723177552649e-01
-9.672856659284642333e+00 -4.789283425054833288e-01 -1.008505169875975049e-01
-9.683446661731348826e+00 -6.555335638405082044e-01 1.119449670783339429e-01
-9.664392037989088635e+00 -3.131039081231188348e-01 2.062080372052114974e-02
-9.624308639160979340e+00 -5.375542418043677273e-01 -4.823911262320707688e-02
-9.694824584179153604e+00 -6.577767184381269061e-01 -2.164464470181381994e-01
-9.587014308828164744e+00 -6.700890468925075893e-01 -4.376798845504944330e-02
-9.618646711696868579e+00 -3.445416495150208647e-01 -2.713587240726805794e-02
-9.632803698627935063e+00 -6.478672080373035769e-01 -3.470003353195442314e-02
-9.625312484203741192e+00 -4.446012411289261834e-01 -5.647790073573633052e-03
-9.596843134455271596e+00 -3.933370769402086964e-01 3.764316435295841923e-02
-9.620532461008293623e+00 -4.621970951835581154e-01 -6.532455691792922459e-02
-9.660028611455226510e+00 -5.598433852675386291e-01 -7.037227180281078326e-03
-9.630260387905513753e+00 -4.494919469381803978e-01 -1.917397608558929711e+00
-9.598353839081235961e+00 -6.752524802350263755e-01 6.532656706811472425e-02
-9.609397814379486036e+00 -5.144454903248165678e-01 -1.869341054655435097e-02
-9.661748213042651301e+00 -5.781718083716125278e-01 3.012894913183562784e-02
-9.603453006873259312e+00 -5.604857764448607504e-01 -6.127752273523741355e-02
-9.666756117615932453e+00 -3.645064690567378918e-01 2.018449731288535220e-02
-9.674352774270040811e+00 -4.795601346832900624e-01 -2.348220211461529705e-02
-9.613291340602801327e+00 -6.982879783962969711e-01 1.694497226179856042e-01
-9.605121454912548984e+00 -6.363042715595934595e-01 1.203482412940844737e-01
-9.653231524826269450e+00 -4.427184351276656216e-01 -2.926694419804737324e-01
-9.706660622141011885e+00 -7.794179145892705662e-01 -1.214561073214462383e-01
-9.608863055964564026e+00 -6.031408761176315636e-01 3.899014829793988335e-02
-9.712481567112801528e+00 -3.249485375495435591e-01 7.589206578639319523e-02
-9.700292188282523043e+00 -6.851565380234494462e-01 -2.347005824560509935e-01
-9.695796158650786367e+00 -6.068266734602514312e-01 3.201862750265138668e-02
-9.625148595957794484e+00 -4.714629917537926929e-01 -1.146824631806646067e-01
-9.703169917761854890e+00 -3.988472777512903633e-01 2.536343867423569709e-02
-9.542968923642339618e+00 -5.491307556653080013e-01 1.443480157631266692e-01
-9.615824037782331857e+00 -5.275767387568839339e-01 -2.392451763415347488e-01
-9.649361099692928434e+00 -5.790342529794001436e-01 2.061545723962412424e-01
-9.641355452831962936e+00 -5.883550899395562084e-01 -2.587396565754231104e-02
-9.725159813361695882e+00 -5.671105083143612724e-01 5.326081866427344325e-02
-9.728243486104565463e+00 -5.800616515178331767e-01 -8.134289946857381493e-02
-9.652573936291648948e+00 -7.872739927295997475e-01 1.470222839257371295e-01
-9.658554476293721436e+00 -5.689095065850739985e-01 -1.732864427403022212e-01
-9.715472453812664000e+00 -3.658911277988527999e-01 -2.704855580194966136e-02
-9.614664726662930150e+00 -4.919552059651586262e-01 1.008380215454841855e-01
-9.669153112960167107e+00 -7.287104795596786033e-01 -1.026419108361206339e-01
-9.693503569172399636e+00 -6.145229401961191940e-01 -4.498348193550693597e-01
-9.711822560242678648e+00 -6.622748195194025911e-01 -6.871505242101672017e-03
-9.582983359073264040e+00 -6.049683822366347385e-01 9.872242898942507061e-03
-9.664463683314943765e+00 -5.578118645906302575e-01 -1.502994350507907972e-01
-9.679782977678131672e+00 -5.294460290571008088e-01 1.159943829282417127e-02
-9.718640717738823653e+00 -4.921814405789928237e-01 -1.521631059067157787e-02
-9.673378708634015055e+00 -4.585248095772289645e-01 1.580109187378314628e-02
-9.610521030464639125e+00 -6.171120009062720513e-01 6.126312099565498631e-02
-9.716787563167793351e+00 -4.479690148413082440e-01 1.033627511306929314e-01
-9.627446824189734187e+00 -4.841637533342915134e-01 -3.081299989772618431e-01
-9.698175186108107582e+00 -7.543199611932553950e-01 2.333231638428717725e-02
-9.688355969599989237e+00 -6.734701286245226015e-01 1.920633609254288054e-01
-9.649006571917269071e+00 -6.286911940366186613e-01 1.054533405297765208e-01
-9.622616914508363095e+00 -3.521681289822664596e-01 -5.684142417949888948e-02
-9.713659056223207244e+00 -5.066816218550922457e-01 9.692015082166965945e-02
-9.690069377632926972e+00 -4.440532536665937613e-01 -7.788370182902080996e-02
-9.692452066326229243e+00 -6.367970549602235408e-01 1.799297240443344381e-01
-9.666758592243212433e+00 -4.626164475625378358e-01 -1.809627325019900687e-02
-9.657988222339191964e+00 -4.142889285495954255e-01 -1.120898419172308980e-01
-9.710949896136048309e+00 -4.423206172160831784e-01 4.313722916838663712e-02
-9.630704169853403940e+00 -5.881095159354581270e-01 -4.559361502764128216e-02
-9.590405900032321185e+00 -3.795707544546189638e-01 5.280876505449176583e-02
-9.705604681524794941e+00 -4.643794410337456213e-01 -5.027939734643212255e-02
-9.701865193181205882e+00 -6.702642066391080178e-01 1.418432133629018710e-01
-9.636148837196323313e+00 -7.568765358338360727e-01 6.771370320181574476e-03
-9.720938780412113900e+00 -4.090976406629369677e-01 -9.598425072352929910e-02
-9.656067910049747738e+00 -5.080940224403827088e-01 7.246830701098952443e-03
-9.691441956285267167e+00 -5.255139790350726869e-01 1.088564323378578419e-01
-9.649893720450144485e+00 -8.198521507896647798e-01 -3.300977851225963544e-01
-9.611306938156673141e+00 -5.885357221637317338e-01 2.270813149779179335e-02
-9.675239383789458358e+00 -4.478406547755993117e-01 1.768546410592997109e-02
-9.690919961627336932e+00 -6.989260072740428598e-01 1.238234357626988857e-01
-9.664318538810181991e+00 -3.321620911610390081e-01 -2.055302295150991665e-01
