"mass","porb","label","numSimulation","Teff","logCN","star_mass","lg_mstar_dot_1","period_hours","period_days","teffError","cnError","massError","mdotError","totalError","teffError2","cnError2","massError2","mdotError2","totalError2","teffError3","cnError3","massError3","mdotError3"
1.5,2.9,"mass=1.500;Porb=2.900",4,7250.55030318602,-2.47095930669168,0.171933830303415,-11.5522778020657,7.13351186,0.297229660833333,0.247568487534372,0.647810082770192,0.311428052022027,0.089195323992449,0.32400048657976,5.88402885146182,1.69000994167617,0.974260544756958,3.01960914734125,2.89197712130905,0.663956922637764,4.11296931239563,0.468520482814624,0.195870562634012
1.6,2.5,"mass=1.600;Porb=2.500",4,4551.08487508723,-0.917858763153084,0.564239567739174,-8.41651596478383,7.13351186,0.297229660833333,0.0333578162179551,0.276213605360028,0.263294650232751,0.0688008567542134,0.160416732141237,0.600245517371565,0.33462497653697,1.38205817885092,1.98506098031441,1.07549741326847,0.0696218618354649,0.899954154655088,0.753463356343375,0.128737738593474
1.6,2.6,"mass=1.600;Porb=2.600",4,4282.56949598087,-1.46405371302118,0.4642274467885,-8.65479072681998,7.13351186,0.297229660833333,0.0312416743111649,0.472344955994314,0.16661015183843,0.0548960096073859,0.181273197937824,0.559897332799947,0.811140118419029,0.765581777361188,1.60477489813854,0.935348531679675,0.0616127394711752,2.02974264875522,0.428492156793547,0.10407197322496
1.6,2.7,"mass=1.600;Porb=2.700",4,4108.76459748473,-1.79371650314341,0.365665741687659,-8.93540611991851,7.13351186,0.297229660833333,0.0400388377128396,0.546397971688528,0.0847690781820693,0.0389772632569662,0.177545787710101,0.711239758012135,1.09888375586672,0.338876720170375,1.15691324662424,0.826478370168368,0.0764500195565136,2.71179498683911,0.191196124859074,0.0750231835595578
1.6,2.8,"mass=1.600;Porb=2.800",4,4076.88399332666,-1.94805269952472,0.27034069469688,-9.27394824200826,7.13351186,0.297229660833333,0.0428235718024284,0.574344377943572,0.113094150654691,0.0204004583639638,0.187665639691164,0.759003838054384,1.23359492093371,0.43396242077998,0.616600642129902,0.760790455474494,0.0813257375619073,3.0311072257297,0.197466034539275,0.0399779253900918
1.6,2.9,"mass=1.600;Porb=2.900",4,NA,NA,NA,NA,7.13351186,0.297229660833333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1.7,2.5,"mass=1.700;Porb=2.500",4,4324.98361978535,-1.75089665431915,0.469090287312443,-8.63836198897859,7.13351186,0.297229660833333,0.0306366459908707,0.537979741004142,0.173334208834472,0.0558431076678014,0.199448425874322,0.549063157938771,1.06150877930026,0.802020771363858,1.63099513353151,1.0108969605336,0.0610155117953299,2.62320331412969,0.448283418915601,0.105772645966939
1.7,2.6,"mass=1.700;Porb=2.600",4,4171.24802059701,-1.99941509447375,0.379550890683921,-8.90130134933921,7.13351186,0.297229660833333,0.0363596214566972,0.582894384903015,0.0923323273682892,0.0408862640473139,0.188118149443829,0.650012390787156,1.27842619335357,0.372557168055332,1.21134439777209,0.878085037492035,0.070004552092551,3.13737290876778,0.215000416721543,0.0785536467184223
1.7,2.7,"mass=1.700;Porb=2.700",4,4151.91232691423,-2.09235183998103,0.303669025983577,-9.1650621301357,7.13351186,0.297229660833333,0.0361456542165848,0.597520433524229,0.0873770100524722,0.0263024706187116,0.186836392102999,0.643559252590257,1.35954531873287,0.345221115645386,0.790382676507076,0.784677090868898,0.0695584288359354,3.3296534040692,0.165057184129557,0.0512496155363224
1.7,2.8,"mass=1.700;Porb=2.800",4,4319.32115836405,-2.08721072356308,0.245137252937369,-9.42022846350313,7.13351186,0.297229660833333,0.0306635887847165,0.596738266843789,0.146168204906236,0.0125775879046769,0.196536912109855,0.549780606552523,1.35505793470602,0.537463610560563,0.383137677539188,0.706359957339573,0.0609659185789617,3.31901674570711,0.244956900465497,0.0248352657537365
1.7,2.9,"mass=1.700;Porb=2.900",4,NA,NA,NA,NA,7.13351186,0.297229660833333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1.8,2.8,"mass=1.800;Porb=2.800",4,5102.58653636751,-2.23384601672065,0.230996034495758,-9.65792833093341,7.13351186,0.297229660833333,0.0769374224901909,0.617914102542631,0.175796550555864,0.00161898233050744,0.218066764479799,1.47415768581909,1.48304742546936,0.628258398380732,0.0499062475518952,0.90884243930527,0.170034196718008,3.6223962824351,0.288924353718571,0.00323826082800064
